timestamp,group_seed,username,hash_mode,pepper,rate_limiting,lockout,captcha,totp,result,latency_ms
"2026-01-05 20:01:51,070",526338897,ethan,sha256_salt,False,False,False,False,False,bad_password,0.004500150680541992
"2026-01-05 20:01:51,070",526338897,oliver,sha256_salt,False,False,False,False,False,bad_password,0.010500196367502213
"2026-01-05 20:01:51,070",526338897,nina,sha256_salt,False,False,False,False,False,bad_password,0.009600073099136353
"2026-01-05 20:01:51,070",526338897,daniel,sha256_salt,False,False,False,False,False,bad_password,0.007699709385633469
"2026-01-05 20:01:51,071",526338897,user123,sha256_salt,False,False,False,False,False,bad_password,0.0070999376475811005
"2026-01-05 20:01:51,071",526338897,sunnyday,sha256_salt,False,False,False,False,False,bad_password,0.0061998143792152405
"2026-01-05 20:01:51,071",526338897,gamer01,sha256_salt,False,False,False,False,False,bad_password,0.00600004568696022
"2026-01-05 20:01:51,071",526338897,starrynight,sha256_salt,False,False,False,False,False,bad_password,0.004400033503770828
"2026-01-05 20:01:51,071",526338897,midnightwolf,sha256_salt,False,False,False,False,False,bad_password,0.007899943739175797
"2026-01-05 20:01:51,071",526338897,coffee_addict,sha256_salt,False,False,False,False,False,bad_password,0.008899718523025513
"2026-01-05 20:01:51,071",526338897,bluebird,sha256_salt,False,False,False,False,False,bad_password,0.009199604392051697
"2026-01-05 20:01:51,073",526338897,explorer,sha256_salt,False,False,False,False,False,bad_password,0.009600073099136353
"2026-01-05 20:01:51,073",526338897,sam,sha256_salt,False,False,False,False,False,bad_password,0.007799826562404633
"2026-01-05 20:01:51,073",526338897,charlie,sha256_salt,False,False,False,False,False,bad_password,0.00819982960820198
"2026-01-05 20:01:51,073",526338897,jordan,sha256_salt,False,False,False,False,False,bad_password,0.007799826562404633
"2026-01-05 20:01:51,073",526338897,taylor,sha256_salt,False,False,False,False,False,bad_password,0.007799826562404633
"2026-01-05 20:01:51,073",526338897,morgan,sha256_salt,False,False,False,False,False,ok,0.007700175046920776
"2026-01-05 20:01:51,073",526338897,chris,sha256_salt,False,False,False,False,False,bad_password,0.003600027412176132
"2026-01-05 20:01:51,074",526338897,jamie,sha256_salt,False,False,False,False,False,bad_password,0.004400033503770828
"2026-01-05 20:01:51,074",526338897,pat,sha256_salt,False,False,False,False,False,bad_password,0.005700159817934036
"2026-01-05 20:01:51,074",526338897,robin,sha256_salt,False,False,False,False,False,bad_password,0.007299706339836121
"2026-01-05 20:01:51,074",526338897,casey,sha256_salt,False,False,False,False,False,bad_password,0.003300141543149948
"2026-01-05 20:01:51,074",526338897,jules,sha256_salt,False,False,False,False,False,bad_password,0.0038999132812023163
"2026-01-05 20:01:51,074",526338897,max,sha256_salt,False,False,False,False,False,bad_password,0.0033997930586338043
"2026-01-05 20:01:51,074",526338897,ava,sha256_salt,False,False,False,False,False,bad_password,0.002500135451555252
"2026-01-05 20:01:51,074",526338897,lily,sha256_salt,False,False,False,False,False,bad_password,0.002400018274784088
"2026-01-05 20:01:51,074",526338897,leo,sha256_salt,False,False,False,False,False,bad_password,0.0018998980522155762
"2026-01-05 20:01:51,074",526338897,sophie,sha256_salt,False,False,False,False,False,bad_password,0.009200070053339005
"2026-01-05 20:01:51,074",526338897,mia,sha256_salt,False,False,False,False,False,bad_password,0.003300141543149948
"2026-01-05 20:01:51,076",526338897,ethan,sha256_salt,False,False,False,False,False,bad_password,0.008500181138515472
"2026-01-05 20:01:51,076",526338897,oliver,sha256_salt,False,False,False,False,False,bad_password,0.00690016895532608
"2026-01-05 20:01:51,076",526338897,nina,sha256_salt,False,False,False,False,False,bad_password,0.00780029222369194
"2026-01-05 20:01:51,076",526338897,daniel,sha256_salt,False,False,False,False,False,bad_password,0.007600057870149612
"2026-01-05 20:01:51,076",526338897,user123,sha256_salt,False,False,False,False,False,bad_password,0.0037997961044311523
"2026-01-05 20:01:51,076",526338897,sunnyday,sha256_salt,False,False,False,False,False,bad_password,0.003600027412176132
"2026-01-05 20:01:51,076",526338897,gamer01,sha256_salt,False,False,False,False,False,bad_password,0.004299916326999664
"2026-01-05 20:01:51,076",526338897,starrynight,sha256_salt,False,False,False,False,False,bad_password,0.0029997900128364563
"2026-01-05 20:01:51,076",526338897,midnightwolf,sha256_salt,False,False,False,False,False,bad_password,0.0029001384973526
"2026-01-05 20:01:51,076",526338897,coffee_addict,sha256_salt,False,False,False,False,False,bad_password,0.007400289177894592
"2026-01-05 20:01:51,077",526338897,bluebird,sha256_salt,False,False,False,False,False,bad_password,0.003000255674123764
"2026-01-05 20:01:51,077",526338897,explorer,sha256_salt,False,False,False,False,False,bad_password,0.004299916326999664
"2026-01-05 20:01:51,077",526338897,sam,sha256_salt,False,False,False,False,False,bad_password,0.00400003045797348
"2026-01-05 20:01:51,077",526338897,charlie,sha256_salt,False,False,False,False,False,bad_password,0.003200024366378784
"2026-01-05 20:01:51,077",526338897,jordan,sha256_salt,False,False,False,False,False,bad_password,0.002299901098012924
"2026-01-05 20:01:51,077",526338897,taylor,sha256_salt,False,False,False,False,False,bad_password,0.0025997869670391083
"2026-01-05 20:01:51,077",526338897,chris,sha256_salt,False,False,False,False,False,bad_password,0.005899928510189056
"2026-01-05 20:01:51,077",526338897,jamie,sha256_salt,False,False,False,False,False,ok,0.00509992241859436
"2026-01-05 20:01:51,077",526338897,pat,sha256_salt,False,False,False,False,False,bad_password,0.00490015372633934
"2026-01-05 20:01:51,077",526338897,robin,sha256_salt,False,False,False,False,False,bad_password,0.0029001384973526
"2026-01-05 20:01:51,077",526338897,casey,sha256_salt,False,False,False,False,False,bad_password,0.007699709385633469
"2026-01-05 20:01:51,077",526338897,jules,sha256_salt,False,False,False,False,False,bad_password,0.007200054824352264
"2026-01-05 20:01:51,079",526338897,max,sha256_salt,False,False,False,False,False,bad_password,0.0029997900128364563
"2026-01-05 20:01:51,079",526338897,ava,sha256_salt,False,False,False,False,False,bad_password,0.0051995739340782166
"2026-01-05 20:01:51,079",526338897,lily,sha256_salt,False,False,False,False,False,bad_password,0.003200024366378784
"2026-01-05 20:01:51,079",526338897,leo,sha256_salt,False,False,False,False,False,bad_password,0.007299706339836121
"2026-01-05 20:01:51,079",526338897,sophie,sha256_salt,False,False,False,False,False,bad_password,0.003200024366378784
"2026-01-05 20:01:51,079",526338897,mia,sha256_salt,False,False,False,False,False,bad_password,0.0057998113334178925
"2026-01-05 20:01:51,079",526338897,ethan,sha256_salt,False,False,False,False,False,bad_password,0.00400003045797348
"2026-01-05 20:01:51,079",526338897,oliver,sha256_salt,False,False,False,False,False,bad_password,0.005500391125679016
"2026-01-05 20:01:51,079",526338897,nina,sha256_salt,False,False,False,False,False,bad_password,0.02219993621110916
"2026-01-05 20:01:51,079",526338897,daniel,sha256_salt,False,False,False,False,False,bad_password,0.0029001384973526
"2026-01-05 20:01:51,079",526338897,user123,sha256_salt,False,False,False,False,False,bad_password,0.007200054824352264
"2026-01-05 20:01:51,080",526338897,sunnyday,sha256_salt,False,False,False,False,False,bad_password,0.00909995287656784
"2026-01-05 20:01:51,080",526338897,gamer01,sha256_salt,False,False,False,False,False,bad_password,0.008299946784973145
"2026-01-05 20:01:51,080",526338897,starrynight,sha256_salt,False,False,False,False,False,bad_password,0.007600057870149612
"2026-01-05 20:01:51,081",526338897,midnightwolf,sha256_salt,False,False,False,False,False,bad_password,0.008299946784973145
"2026-01-05 20:01:51,081",526338897,coffee_addict,sha256_salt,False,False,False,False,False,bad_password,0.008899718523025513
"2026-01-05 20:01:51,081",526338897,bluebird,sha256_salt,False,False,False,False,False,bad_password,0.008999835699796677
"2026-01-05 20:01:51,081",526338897,explorer,sha256_salt,False,False,False,False,False,bad_password,0.008899718523025513
"2026-01-05 20:01:51,082",526338897,sam,sha256_salt,False,False,False,False,False,bad_password,0.00929972156882286
"2026-01-05 20:01:51,082",526338897,charlie,sha256_salt,False,False,False,False,False,bad_password,0.007299706339836121
"2026-01-05 20:01:51,082",526338897,jordan,sha256_salt,False,False,False,False,False,bad_password,0.004999805241823196
"2026-01-05 20:01:51,082",526338897,taylor,sha256_salt,False,False,False,False,False,ok,0.0044996850192546844
"2026-01-05 20:01:51,082",526338897,chris,sha256_salt,False,False,False,False,False,bad_password,0.007699709385633469
"2026-01-05 20:01:51,083",526338897,pat,sha256_salt,False,False,False,False,False,bad_password,0.007300172001123428
"2026-01-05 20:01:51,083",526338897,robin,sha256_salt,False,False,False,False,False,bad_password,0.007200054824352264
"2026-01-05 20:01:51,083",526338897,casey,sha256_salt,False,False,False,False,False,bad_password,0.0029997900128364563
"2026-01-05 20:01:51,083",526338897,jules,sha256_salt,False,False,False,False,False,bad_password,0.007300172001123428
"2026-01-05 20:01:51,083",526338897,max,sha256_salt,False,False,False,False,False,bad_password,0.004299916326999664
"2026-01-05 20:01:51,083",526338897,ava,sha256_salt,False,False,False,False,False,bad_password,0.0024996697902679443
"2026-01-05 20:01:51,083",526338897,lily,sha256_salt,False,False,False,False,False,bad_password,0.0037997961044311523
"2026-01-05 20:01:51,083",526338897,leo,sha256_salt,False,False,False,False,False,bad_password,0.003700144588947296
"2026-01-05 20:01:51,084",526338897,sophie,sha256_salt,False,False,False,False,False,bad_password,0.004100147634744644
"2026-01-05 20:01:51,084",526338897,mia,sha256_salt,False,False,False,False,False,bad_password,0.003200024366378784
"2026-01-05 20:01:51,084",526338897,ethan,sha256_salt,False,False,False,False,False,bad_password,0.003600027412176132
"2026-01-05 20:01:51,084",526338897,oliver,sha256_salt,False,False,False,False,False,bad_password,0.0028996728360652924
"2026-01-05 20:01:51,084",526338897,nina,sha256_salt,False,False,False,False,False,bad_password,0.003200024366378784
"2026-01-05 20:01:51,084",526338897,daniel,sha256_salt,False,False,False,False,False,bad_password,0.00270036980509758
"2026-01-05 20:01:51,084",526338897,user123,sha256_salt,False,False,False,False,False,bad_password,0.00509992241859436
"2026-01-05 20:01:51,084",526338897,sunnyday,sha256_salt,False,False,False,False,False,bad_password,0.002800021320581436
"2026-01-05 20:01:51,084",526338897,gamer01,sha256_salt,False,False,False,False,False,bad_password,0.005600042641162872
"2026-01-05 20:01:51,085",526338897,starrynight,sha256_salt,False,False,False,False,False,bad_password,0.00400003045797348
"2026-01-05 20:01:51,085",526338897,midnightwolf,sha256_salt,False,False,False,False,False,bad_password,0.007300172001123428
"2026-01-05 20:01:51,085",526338897,coffee_addict,sha256_salt,False,False,False,False,False,bad_password,0.00380026176571846
"2026-01-05 20:01:51,085",526338897,bluebird,sha256_salt,False,False,False,False,False,bad_password,0.007200054824352264
"2026-01-05 20:01:51,085",526338897,explorer,sha256_salt,False,False,False,False,False,bad_password,0.0073998235166072845
"2026-01-05 20:01:51,085",526338897,sam,sha256_salt,False,False,False,False,False,ok,0.003200024366378784
"2026-01-05 20:01:51,086",526338897,charlie,sha256_salt,False,False,False,False,False,bad_password,0.005600042641162872
"2026-01-05 20:01:51,086",526338897,jordan,sha256_salt,False,False,False,False,False,bad_password,0.007600057870149612
"2026-01-05 20:01:51,086",526338897,chris,sha256_salt,False,False,False,False,False,bad_password,0.003300141543149948
"2026-01-05 20:01:51,086",526338897,pat,sha256_salt,False,False,False,False,False,bad_password,0.002600252628326416
"2026-01-05 20:01:51,086",526338897,robin,sha256_salt,False,False,False,False,False,bad_password,0.004100147634744644
"2026-01-05 20:01:51,086",526338897,casey,sha256_salt,False,False,False,False,False,bad_password,0.003600027412176132
"2026-01-05 20:01:51,086",526338897,jules,sha256_salt,False,False,False,False,False,bad_password,0.0030999071896076202
"2026-01-05 20:01:51,086",526338897,max,sha256_salt,False,False,False,False,False,bad_password,0.00200001522898674
"2026-01-05 20:01:51,087",526338897,ava,sha256_salt,False,False,False,False,False,bad_password,0.002299901098012924
"2026-01-05 20:01:51,087",526338897,lily,sha256_salt,False,False,False,False,False,bad_password,0.004800036549568176
"2026-01-05 20:01:51,087",526338897,leo,sha256_salt,False,False,False,False,False,bad_password,0.00490015372633934
"2026-01-05 20:01:51,087",526338897,sophie,sha256_salt,False,False,False,False,False,bad_password,0.002800021320581436
"2026-01-05 20:01:51,087",526338897,mia,sha256_salt,False,False,False,False,False,bad_password,0.0030999071896076202
"2026-01-05 20:01:51,087",526338897,ethan,sha256_salt,False,False,False,False,False,bad_password,0.002699904143810272
"2026-01-05 20:01:51,087",526338897,oliver,sha256_salt,False,False,False,False,False,bad_password,0.0037997961044311523
"2026-01-05 20:01:51,087",526338897,nina,sha256_salt,False,False,False,False,False,bad_password,0.0025997869670391083
"2026-01-05 20:01:51,087",526338897,daniel,sha256_salt,False,False,False,False,False,bad_password,0.0070999376475811005
"2026-01-05 20:01:51,088",526338897,user123,sha256_salt,False,False,False,False,False,bad_password,0.0070999376475811005
"2026-01-05 20:01:51,088",526338897,sunnyday,sha256_salt,False,False,False,False,False,bad_password,0.003100372850894928
"2026-01-05 20:01:51,088",526338897,gamer01,sha256_salt,False,False,False,False,False,bad_password,0.002100132405757904
"2026-01-05 20:01:51,088",526338897,starrynight,sha256_salt,False,False,False,False,False,bad_password,0.0025997869670391083
"2026-01-05 20:01:51,088",526338897,midnightwolf,sha256_salt,False,False,False,False,False,bad_password,0.003600027412176132
"2026-01-05 20:01:51,088",526338897,coffee_addict,sha256_salt,False,False,False,False,False,bad_password,0.002800021320581436
"2026-01-05 20:01:51,088",526338897,bluebird,sha256_salt,False,False,False,False,False,bad_password,0.002299901098012924
"2026-01-05 20:01:51,088",526338897,explorer,sha256_salt,False,False,False,False,False,bad_password,0.002400018274784088
