timestamp,group_seed,username,hash_mode,rate_limiting,lockout,captcha,totp,result,latency_ms
"2026-01-05 19:25:10,752",526338897,alex,,False,False,False,True,totp_required,0.030899886041879654
"2026-01-05 19:25:10,753",526338897,sam,,False,False,False,True,bad_password,0.009899958968162537
"2026-01-05 19:25:10,753",526338897,charlie,,False,False,False,True,bad_password,0.010500196367502213
"2026-01-05 19:25:10,753",526338897,jordan,,False,False,False,True,bad_password,0.005499925464391708
"2026-01-05 19:25:10,753",526338897,taylor,,False,False,False,True,bad_password,0.009500188753008842
"2026-01-05 19:25:10,754",526338897,morgan,,False,False,False,True,bad_password,0.009800074622035027
"2026-01-05 19:25:10,754",526338897,chris,,False,False,False,True,bad_password,0.00800006091594696
"2026-01-05 19:25:10,754",526338897,jamie,,False,False,False,True,bad_password,0.007100170478224754
"2026-01-05 19:25:10,754",526338897,pat,,False,False,False,True,bad_password,0.005800044164061546
"2026-01-05 19:25:10,754",526338897,robin,,False,False,False,True,bad_password,0.009200070053339005
"2026-01-05 19:25:10,754",526338897,casey,,False,False,False,True,bad_password,0.007100170478224754
"2026-01-05 19:25:10,755",526338897,jules,,False,False,False,True,bad_password,0.00400003045797348
"2026-01-05 19:25:10,755",526338897,max,,False,False,False,True,bad_password,0.0072999391704797745
"2026-01-05 19:25:10,755",526338897,ava,,False,False,False,True,bad_password,0.0072999391704797745
"2026-01-05 19:25:10,755",526338897,lily,,False,False,False,True,bad_password,0.008299946784973145
"2026-01-05 19:25:10,756",526338897,leo,,False,False,False,True,bad_password,0.0070999376475811005
"2026-01-05 19:25:10,756",526338897,sophie,,False,False,False,True,bad_password,0.007300172001123428
"2026-01-05 19:25:10,756",526338897,mia,,False,False,False,True,bad_password,0.00800006091594696
"2026-01-05 19:25:10,756",526338897,ethan,,False,False,False,True,bad_password,0.008499948307871819
"2026-01-05 19:25:10,756",526338897,oliver,,False,False,False,True,bad_password,0.00800006091594696
"2026-01-05 19:25:10,757",526338897,nina,,False,False,False,True,bad_password,0.008499948307871819
"2026-01-05 19:25:10,757",526338897,daniel,,False,False,False,True,bad_password,0.007100170478224754
"2026-01-05 19:25:10,757",526338897,user123,,False,False,False,True,bad_password,0.0068999361246824265
"2026-01-05 19:25:10,757",526338897,sunnyday,,False,False,False,True,bad_password,0.00700005330145359
"2026-01-05 19:25:10,757",526338897,gamer01,,False,False,False,True,bad_password,0.004100147634744644
"2026-01-05 19:25:10,757",526338897,starrynight,,False,False,False,True,bad_password,0.0072999391704797745
"2026-01-05 19:25:10,758",526338897,midnightwolf,,False,False,False,True,bad_password,0.003400025889277458
"2026-01-05 19:25:10,758",526338897,coffee_addict,,False,False,False,True,bad_password,0.00209989957511425
"2026-01-05 19:25:10,758",526338897,bluebird,,False,False,False,True,bad_password,0.0068999361246824265
"2026-01-05 19:25:10,758",526338897,explorer,,False,False,False,True,bad_password,0.0068999361246824265
"2026-01-05 19:25:10,758",526338897,alex,,False,False,False,True,bad_password,0.011400086805224419
"2026-01-05 19:25:10,759",526338897,sam,,False,False,False,True,bad_password,0.008600065484642982
"2026-01-05 19:25:10,759",526338897,charlie,,False,False,False,True,bad_password,0.0068999361246824265
"2026-01-05 19:25:10,759",526338897,jordan,,False,False,False,True,bad_password,0.005400041118264198
"2026-01-05 19:25:10,759",526338897,taylor,,False,False,False,True,bad_password,0.003200024366378784
"2026-01-05 19:25:10,759",526338897,morgan,,False,False,False,True,ok,0.007200054824352264
"2026-01-05 19:25:10,760",526338897,chris,,False,False,False,True,bad_password,0.00700005330145359
"2026-01-05 19:25:10,760",526338897,jamie,,False,False,False,True,bad_password,0.008299946784973145
"2026-01-05 19:25:10,760",526338897,pat,,False,False,False,True,bad_password,0.006499933078885078
"2026-01-05 19:25:10,760",526338897,robin,,False,False,False,True,bad_password,0.004799803718924522
"2026-01-05 19:25:10,760",526338897,casey,,False,False,False,True,bad_password,0.0068999361246824265
"2026-01-05 19:25:10,761",526338897,jules,,False,False,False,True,bad_password,0.008400063961744308
"2026-01-05 19:25:10,761",526338897,max,,False,False,False,True,bad_password,0.0070999376475811005
"2026-01-05 19:25:10,761",526338897,ava,,False,False,False,True,bad_password,0.006200047209858894
"2026-01-05 19:25:10,761",526338897,lily,,False,False,False,True,bad_password,0.0070999376475811005
"2026-01-05 19:25:10,761",526338897,leo,,False,False,False,True,bad_password,0.003400025889277458
"2026-01-05 19:25:10,761",526338897,sophie,,False,False,False,True,bad_password,0.00690016895532608
"2026-01-05 19:25:10,762",526338897,mia,,False,False,False,True,bad_password,0.0076999422162771225
"2026-01-05 19:25:10,762",526338897,ethan,,False,False,False,True,bad_password,0.007100170478224754
"2026-01-05 19:25:10,762",526338897,oliver,,False,False,False,True,bad_password,0.00590016134083271
"2026-01-05 19:25:10,762",526338897,nina,,False,False,False,True,bad_password,0.004400033503770828
"2026-01-05 19:25:10,762",526338897,daniel,,False,False,False,True,bad_password,0.004300149157643318
"2026-01-05 19:25:10,762",526338897,user123,,False,False,False,True,bad_password,0.004200031980872154
"2026-01-05 19:25:10,762",526338897,sunnyday,,False,False,False,True,bad_password,0.005100155249238014
"2026-01-05 19:25:10,763",526338897,gamer01,,False,False,False,True,bad_password,0.004700152203440666
"2026-01-05 19:25:10,763",526338897,starrynight,,False,False,False,True,bad_password,0.004699919372797012
"2026-01-05 19:25:10,763",526338897,midnightwolf,,False,False,False,True,bad_password,0.0068999361246824265
"2026-01-05 19:25:10,763",526338897,coffee_addict,,False,False,False,True,bad_password,0.0038999132812023163
"2026-01-05 19:25:10,763",526338897,bluebird,,False,False,False,True,bad_password,0.0069998204708099365
"2026-01-05 19:25:10,763",526338897,explorer,,False,False,False,True,bad_password,0.008500181138515472
"2026-01-05 19:25:10,764",526338897,alex,,False,False,False,True,bad_password,0.008800067007541656
"2026-01-05 19:25:10,764",526338897,sam,,False,False,False,True,bad_password,0.007600057870149612
"2026-01-05 19:25:10,764",526338897,charlie,,False,False,False,True,bad_password,0.008299946784973145
"2026-01-05 19:25:10,764",526338897,jordan,,False,False,False,True,bad_password,0.008299946784973145
"2026-01-05 19:25:10,765",526338897,taylor,,False,False,False,True,bad_password,0.008500181138515472
"2026-01-05 19:25:10,765",526338897,chris,,False,False,False,True,bad_password,0.007200054824352264
"2026-01-05 19:25:10,765",526338897,jamie,,False,False,False,True,ok,0.0028999056667089462
"2026-01-05 19:25:10,765",526338897,pat,,False,False,False,True,bad_password,0.007100170478224754
"2026-01-05 19:25:10,765",526338897,robin,,False,False,False,True,bad_password,0.004700152203440666
"2026-01-05 19:25:10,765",526338897,casey,,False,False,False,True,bad_password,0.004400033503770828
"2026-01-05 19:25:10,766",526338897,jules,,False,False,False,True,bad_password,0.007200054824352264
"2026-01-05 19:25:10,766",526338897,max,,False,False,False,True,bad_password,0.00509992241859436
"2026-01-05 19:25:10,766",526338897,ava,,False,False,False,True,bad_password,0.00700005330145359
"2026-01-05 19:25:10,766",526338897,lily,,False,False,False,True,bad_password,0.003300141543149948
"2026-01-05 19:25:10,766",526338897,leo,,False,False,False,True,bad_password,0.004600035026669502
"2026-01-05 19:25:10,766",526338897,sophie,,False,False,False,True,bad_password,0.00300002284348011
"2026-01-05 19:25:10,767",526338897,mia,,False,False,False,True,bad_password,0.0070999376475811005
"2026-01-05 19:25:10,767",526338897,ethan,,False,False,False,True,bad_password,0.003600027412176132
"2026-01-05 19:25:10,767",526338897,oliver,,False,False,False,True,bad_password,0.003400025889277458
"2026-01-05 19:25:10,767",526338897,nina,,False,False,False,True,bad_password,0.0066999346017837524
"2026-01-05 19:25:10,767",526338897,daniel,,False,False,False,True,bad_password,0.0036999117583036423
"2026-01-05 19:25:10,767",526338897,user123,,False,False,False,True,bad_password,0.002800021320581436
"2026-01-05 19:25:10,767",526338897,sunnyday,,False,False,False,True,bad_password,0.002500135451555252
"2026-01-05 19:25:10,768",526338897,gamer01,,False,False,False,True,bad_password,0.006499933078885078
"2026-01-05 19:25:10,768",526338897,starrynight,,False,False,False,True,bad_password,0.0075998250395059586
"2026-01-05 19:25:10,768",526338897,midnightwolf,,False,False,False,True,bad_password,0.0068999361246824265
"2026-01-05 19:25:10,768",526338897,coffee_addict,,False,False,False,True,bad_password,0.0072999391704797745
"2026-01-05 19:25:10,768",526338897,bluebird,,False,False,False,True,bad_password,0.008600065484642982
"2026-01-05 19:25:10,769",526338897,explorer,,False,False,False,True,bad_password,0.008299946784973145
"2026-01-05 19:25:10,769",526338897,alex,,False,False,False,True,bad_password,0.006600050255656242
"2026-01-05 19:25:10,769",526338897,sam,,False,False,False,True,bad_password,0.007200054824352264
"2026-01-05 19:25:10,769",526338897,charlie,,False,False,False,True,bad_password,0.007899943739175797
"2026-01-05 19:25:10,769",526338897,jordan,,False,False,False,True,bad_password,0.00690016895532608
"2026-01-05 19:25:10,770",526338897,taylor,,False,False,False,True,totp_required,0.008299946784973145
"2026-01-05 19:25:10,770",526338897,chris,,False,False,False,True,bad_password,0.0065998174250125885
"2026-01-05 19:25:10,770",526338897,pat,,False,False,False,True,bad_password,0.0068999361246824265
"2026-01-05 19:25:10,770",526338897,robin,,False,False,False,True,bad_password,0.0067998189479112625
"2026-01-05 19:25:10,770",526338897,casey,,False,False,False,True,bad_password,0.00519980676472187
"2026-01-05 19:25:10,770",526338897,jules,,False,False,False,True,bad_password,0.006800051778554916
"2026-01-05 19:25:10,771",526338897,max,,False,False,False,True,bad_password,0.00700005330145359
"2026-01-05 19:25:10,771",526338897,ava,,False,False,False,True,bad_password,0.006700167432427406
"2026-01-05 19:25:10,771",526338897,lily,,False,False,False,True,bad_password,0.004299916326999664
"2026-01-05 19:25:10,771",526338897,leo,,False,False,False,True,bad_password,0.0066999346017837524
"2026-01-05 19:25:10,771",526338897,sophie,,False,False,False,True,bad_password,0.008399831131100655
"2026-01-05 19:25:10,772",526338897,mia,,False,False,False,True,bad_password,0.0066999346017837524
"2026-01-05 19:25:10,772",526338897,ethan,,False,False,False,True,bad_password,0.008499948307871819
"2026-01-05 19:25:10,772",526338897,oliver,,False,False,False,True,bad_password,0.007899943739175797
"2026-01-05 19:25:10,772",526338897,nina,,False,False,False,True,bad_password,0.008600065484642982
"2026-01-05 19:25:10,773",526338897,daniel,,False,False,False,True,bad_password,0.008299946784973145
"2026-01-05 19:25:10,773",526338897,user123,,False,False,False,True,bad_password,0.008200062438845634
"2026-01-05 19:25:10,773",526338897,sunnyday,,False,False,False,True,bad_password,0.00690016895532608
"2026-01-05 19:25:10,773",526338897,gamer01,,False,False,False,True,bad_password,0.007300172001123428
"2026-01-05 19:25:10,774",526338897,starrynight,,False,False,False,True,bad_password,0.00500003807246685
"2026-01-05 19:25:10,774",526338897,midnightwolf,,False,False,False,True,bad_password,0.0068999361246824265
"2026-01-05 19:25:10,774",526338897,coffee_addict,,False,False,False,True,bad_password,0.006800051778554916
"2026-01-05 19:25:10,774",526338897,bluebird,,False,False,False,True,bad_password,0.003200024366378784
"2026-01-05 19:25:10,774",526338897,explorer,,False,False,False,True,bad_password,0.004800036549568176
"2026-01-05 19:25:10,774",526338897,alex,,False,False,False,True,bad_password,0.005899928510189056
"2026-01-05 19:25:10,774",526338897,sam,,False,False,False,True,ok,0.006600050255656242
"2026-01-05 19:25:10,775",526338897,charlie,,False,False,False,True,bad_password,0.006800051778554916
"2026-01-05 19:25:10,775",526338897,jordan,,False,False,False,True,bad_password,0.00700005330145359
"2026-01-05 19:25:10,775",526338897,taylor,,False,False,False,True,bad_password,0.006499933078885078
"2026-01-05 19:25:10,775",526338897,chris,,False,False,False,True,bad_password,0.0068999361246824265
"2026-01-05 19:25:10,775",526338897,pat,,False,False,False,True,bad_password,0.008299946784973145
"2026-01-05 19:25:10,776",526338897,robin,,False,False,False,True,bad_password,0.0070999376475811005
"2026-01-05 19:25:10,776",526338897,casey,,False,False,False,True,bad_password,0.00519980676472187
"2026-01-05 19:25:10,776",526338897,jules,,False,False,False,True,bad_password,0.0065998174250125885
"2026-01-05 19:25:10,776",526338897,max,,False,False,False,True,bad_password,0.003400025889277458
"2026-01-05 19:25:10,776",526338897,ava,,False,False,False,True,bad_password,0.0034999102354049683
"2026-01-05 19:25:10,776",526338897,lily,,False,False,False,True,bad_password,0.00209989957511425
"2026-01-05 19:25:10,776",526338897,leo,,False,False,False,True,bad_password,0.002100132405757904
"2026-01-05 19:25:10,776",526338897,sophie,,False,False,False,True,bad_password,0.006200047209858894
"2026-01-05 19:25:10,777",526338897,mia,,False,False,False,True,bad_password,0.00700005330145359
"2026-01-05 19:25:10,777",526338897,ethan,,False,False,False,True,bad_password,0.00490015372633934
"2026-01-05 19:25:10,777",526338897,oliver,,False,False,False,True,bad_password,0.006300164386630058
"2026-01-05 19:25:10,777",526338897,nina,,False,False,False,True,bad_password,0.004800036549568176
"2026-01-05 19:25:10,777",526338897,daniel,,False,False,False,True,bad_password,0.002700136974453926
"2026-01-05 19:25:10,777",526338897,user123,,False,False,False,True,bad_password,0.006499933078885078
"2026-01-05 19:25:10,777",526338897,sunnyday,,False,False,False,True,bad_password,0.007200054824352264
"2026-01-05 19:25:10,778",526338897,gamer01,,False,False,False,True,bad_password,0.00490015372633934
"2026-01-05 19:25:10,778",526338897,starrynight,,False,False,False,True,bad_password,0.004899920895695686
"2026-01-05 19:25:10,778",526338897,midnightwolf,,False,False,False,True,bad_password,0.003200024366378784
"2026-01-05 19:25:10,778",526338897,coffee_addict,,False,False,False,True,bad_password,0.009400071576237679
"2026-01-05 19:25:10,778",526338897,bluebird,,False,False,False,True,bad_password,0.0068999361246824265
"2026-01-05 19:25:10,779",526338897,explorer,,False,False,False,True,bad_password,0.007200054824352264
