timestamp,group_seed,username,hash_mode,pepper,rate_limiting,lockout,captcha,totp,result,latency_ms
"2026-01-05 20:08:49,167",526338897,alex,sha256_salt,True,False,False,False,False,ok,0.017200130969285965
"2026-01-05 20:08:49,168",526338897,sam,sha256_salt,True,False,False,False,False,bad_password,0.008300412446260452
"2026-01-05 20:08:49,168",526338897,charlie,sha256_salt,True,False,False,False,False,bad_password,0.0037997961044311523
"2026-01-05 20:08:49,168",526338897,jordan,sha256_salt,True,False,False,False,False,bad_password,0.003000255674123764
"2026-01-05 20:08:49,168",526338897,taylor,sha256_salt,True,False,False,False,False,bad_password,0.002800021320581436
"2026-01-05 20:08:49,168",526338897,morgan,sha256_salt,True,False,False,False,False,bad_password,0.0024996697902679443
"2026-01-05 20:08:49,168",526338897,chris,sha256_salt,True,False,False,False,False,bad_password,0.002400018274784088
"2026-01-05 20:08:49,168",526338897,jamie,sha256_salt,True,False,False,False,False,bad_password,0.011199619621038437
"2026-01-05 20:08:49,168",526338897,pat,sha256_salt,True,False,False,False,False,bad_password,0.004100147634744644
"2026-01-05 20:08:49,169",526338897,robin,sha256_salt,True,False,False,False,False,bad_password,0.0058002769947052
"2026-01-05 20:08:49,169",526338897,casey,sha256_salt,True,False,False,False,False,bad_password,0.004699919372797012
"2026-01-05 20:08:49,169",526338897,jules,sha256_salt,True,False,False,False,False,bad_password,0.004599802196025848
"2026-01-05 20:08:49,169",526338897,max,sha256_salt,True,False,False,False,False,bad_password,0.004300381988286972
"2026-01-05 20:08:49,169",526338897,ava,sha256_salt,True,False,False,False,False,bad_password,0.004100147634744644
"2026-01-05 20:08:49,169",526338897,lily,sha256_salt,True,False,False,False,False,bad_password,0.00509992241859436
"2026-01-05 20:08:49,169",526338897,leo,sha256_salt,True,False,False,False,False,bad_password,0.00600004568696022
"2026-01-05 20:08:49,169",526338897,sophie,sha256_salt,True,False,False,False,False,bad_password,0.004200264811515808
"2026-01-05 20:08:49,170",526338897,mia,sha256_salt,True,False,False,False,False,bad_password,0.0048996880650520325
"2026-01-05 20:08:49,170",526338897,ethan,sha256_salt,True,False,False,False,False,bad_password,0.00470038503408432
"2026-01-05 20:08:49,170",526338897,oliver,sha256_salt,True,False,False,False,False,bad_password,0.00400003045797348
"2026-01-05 20:08:49,170",526338897,nina,sha256_salt,True,False,False,False,False,bad_password,0.00400003045797348
"2026-01-05 20:08:49,170",526338897,daniel,sha256_salt,True,False,False,False,False,bad_password,0.003700144588947296
"2026-01-05 20:08:49,170",526338897,user123,sha256_salt,True,False,False,False,False,bad_password,0.004500150680541992
"2026-01-05 20:08:49,170",526338897,sunnyday,sha256_salt,True,False,False,False,False,bad_password,0.0038999132812023163
"2026-01-05 20:08:49,170",526338897,gamer01,sha256_salt,True,False,False,False,False,bad_password,0.004299916326999664
"2026-01-05 20:08:49,170",526338897,starrynight,sha256_salt,True,False,False,False,False,bad_password,0.0051995739340782166
"2026-01-05 20:08:49,171",526338897,midnightwolf,sha256_salt,True,False,False,False,False,bad_password,0.0044996850192546844
"2026-01-05 20:08:49,171",526338897,coffee_addict,sha256_salt,True,False,False,False,False,bad_password,0.008100178092718124
"2026-01-05 20:08:49,171",526338897,bluebird,sha256_salt,True,False,False,False,False,bad_password,0.0070999376475811005
"2026-01-05 20:08:49,171",526338897,explorer,sha256_salt,True,False,False,False,False,bad_password,0.007900409400463104
"2026-01-05 20:08:49,171",526338897,sam,sha256_salt,True,False,False,False,False,bad_password,0.0087004154920578
"2026-01-05 20:08:49,172",526338897,charlie,sha256_salt,True,False,False,False,False,bad_password,0.008499715477228165
"2026-01-05 20:08:49,172",526338897,jordan,sha256_salt,True,False,False,False,False,bad_password,0.00800006091594696
"2026-01-05 20:08:49,172",526338897,taylor,sha256_salt,True,False,False,False,False,bad_password,0.009600073099136353
"2026-01-05 20:08:49,172",526338897,morgan,sha256_salt,True,False,False,False,False,ok,0.009300187230110168
"2026-01-05 20:08:49,172",526338897,chris,sha256_salt,True,False,False,False,False,bad_password,0.008800067007541656
"2026-01-05 20:08:49,172",526338897,jamie,sha256_salt,True,False,False,False,False,bad_password,0.005300156772136688
"2026-01-05 20:08:49,172",526338897,pat,sha256_salt,True,False,False,False,False,bad_password,0.0029001384973526
"2026-01-05 20:08:49,172",526338897,robin,sha256_salt,True,False,False,False,False,bad_password,0.005200039595365524
"2026-01-05 20:08:49,172",526338897,casey,sha256_salt,True,False,False,False,False,bad_password,0.003600027412176132
"2026-01-05 20:08:49,174",526338897,jules,sha256_salt,True,False,False,False,False,bad_password,0.003400258719921112
"2026-01-05 20:08:49,174",526338897,max,sha256_salt,True,False,False,False,False,bad_password,0.004500150680541992
"2026-01-05 20:08:49,174",526338897,ava,sha256_salt,True,False,False,False,False,bad_password,0.0037997961044311523
"2026-01-05 20:08:49,174",526338897,lily,sha256_salt,True,False,False,False,False,bad_password,0.002600252628326416
"2026-01-05 20:08:49,174",526338897,leo,sha256_salt,True,False,False,False,False,bad_password,0.003400258719921112
"2026-01-05 20:08:49,174",526338897,sophie,sha256_salt,True,False,False,False,False,bad_password,0.004999805241823196
"2026-01-05 20:08:49,174",526338897,mia,sha256_salt,True,False,False,False,False,bad_password,0.004599802196025848
"2026-01-05 20:08:49,174",526338897,ethan,sha256_salt,True,False,False,False,False,bad_password,0.004599802196025848
"2026-01-05 20:08:49,174",526338897,oliver,sha256_salt,True,False,False,False,False,bad_password,0.004299916326999664
"2026-01-05 20:08:49,175",526338897,nina,sha256_salt,True,False,False,False,False,bad_password,0.009700190275907516
"2026-01-05 20:08:49,175",526338897,daniel,sha256_salt,True,False,False,False,False,bad_password,0.007199589163064957
"2026-01-05 20:08:49,175",526338897,user123,sha256_salt,True,False,False,False,False,bad_password,0.006800051778554916
"2026-01-05 20:08:49,175",526338897,sunnyday,sha256_salt,True,False,False,False,False,bad_password,0.006800051778554916
"2026-01-05 20:08:49,175",526338897,gamer01,sha256_salt,True,False,False,False,False,bad_password,0.004299916326999664
"2026-01-05 20:08:49,176",526338897,starrynight,sha256_salt,True,False,False,False,False,bad_password,0.0041997991502285
"2026-01-05 20:08:49,176",526338897,midnightwolf,sha256_salt,True,False,False,False,False,bad_password,0.004500150680541992
"2026-01-05 20:08:49,176",526338897,coffee_addict,sha256_salt,True,False,False,False,False,bad_password,0.00400003045797348
"2026-01-05 20:08:49,176",526338897,bluebird,sha256_salt,True,False,False,False,False,bad_password,0.00380026176571846
"2026-01-05 20:08:49,176",526338897,explorer,sha256_salt,True,False,False,False,False,bad_password,0.003200024366378784
"2026-01-05 20:08:49,176",526338897,sam,sha256_salt,True,False,False,False,False,bad_password,0.008599832653999329
"2026-01-05 20:08:49,177",526338897,charlie,sha256_salt,True,False,False,False,False,bad_password,0.009300187230110168
"2026-01-05 20:08:49,177",526338897,jordan,sha256_salt,True,False,False,False,False,bad_password,0.008599832653999329
"2026-01-05 20:08:49,177",526338897,taylor,sha256_salt,True,False,False,False,False,bad_password,0.0073998235166072845
