timestamp,group_seed,username,hash_mode,pepper,rate_limiting,lockout,captcha,totp,result,latency_ms
"2026-01-05 20:02:53,145",526338897,sam,bcrypt,False,False,False,False,False,bad_password,170.13440001755953
"2026-01-05 20:02:53,315",526338897,charlie,bcrypt,False,False,False,False,False,bad_password,169.9301996268332
"2026-01-05 20:02:53,484",526338897,jordan,bcrypt,False,False,False,False,False,bad_password,168.1416998617351
"2026-01-05 20:02:53,653",526338897,taylor,bcrypt,False,False,False,False,False,bad_password,169.8194001801312
"2026-01-05 20:02:53,822",526338897,chris,bcrypt,False,False,False,False,False,bad_password,166.04509996250272
"2026-01-05 20:02:53,985",526338897,jamie,bcrypt,False,False,False,False,False,ok,163.46319997683167
"2026-01-05 20:02:54,149",526338897,pat,bcrypt,False,False,False,False,False,bad_password,163.8492001220584
"2026-01-05 20:02:54,313",526338897,robin,bcrypt,False,False,False,False,False,bad_password,163.20630023255944
"2026-01-05 20:02:54,476",526338897,casey,bcrypt,False,False,False,False,False,bad_password,162.771699950099
"2026-01-05 20:02:54,643",526338897,jules,bcrypt,False,False,False,False,False,bad_password,167.22350008785725
"2026-01-05 20:02:54,813",526338897,max,bcrypt,False,False,False,False,False,bad_password,168.61020028591156
"2026-01-05 20:02:54,982",526338897,ava,bcrypt,False,False,False,False,False,bad_password,169.00180000811815
"2026-01-05 20:02:55,151",526338897,lily,bcrypt,False,False,False,False,False,bad_password,168.9758002758026
"2026-01-05 20:02:55,324",526338897,leo,bcrypt,False,False,False,False,False,bad_password,172.9186000302434
"2026-01-05 20:02:55,490",526338897,sophie,bcrypt,False,False,False,False,False,bad_password,166.41349997371435
"2026-01-05 20:02:55,660",526338897,mia,bcrypt,False,False,False,False,False,bad_password,169.40229991450906
"2026-01-05 20:02:55,840",526338897,ethan,bcrypt,False,False,False,False,False,bad_password,179.37949998304248
"2026-01-05 20:02:56,005",526338897,oliver,bcrypt,False,False,False,False,False,bad_password,164.9516001343727
"2026-01-05 20:02:56,168",526338897,nina,bcrypt,False,False,False,False,False,bad_password,162.38650027662516
"2026-01-05 20:02:56,330",526338897,daniel,bcrypt,False,False,False,False,False,bad_password,162.63589961454272
"2026-01-05 20:02:56,494",526338897,user123,bcrypt,False,False,False,False,False,bad_password,162.68169973045588
"2026-01-05 20:02:56,657",526338897,sunnyday,bcrypt,False,False,False,False,False,bad_password,162.68149996176362
"2026-01-05 20:02:56,833",526338897,gamer01,bcrypt,False,False,False,False,False,bad_password,162.6410996541381
"2026-01-05 20:02:56,997",526338897,starrynight,bcrypt,False,False,False,False,False,bad_password,162.63930033892393
"2026-01-05 20:02:57,160",526338897,midnightwolf,bcrypt,False,False,False,False,False,bad_password,162.48560044914484
"2026-01-05 20:02:57,323",526338897,coffee_addict,bcrypt,False,False,False,False,False,bad_password,163.21850009262562
"2026-01-05 20:02:57,488",526338897,bluebird,bcrypt,False,False,False,False,False,bad_password,163.97809982299805
"2026-01-05 20:02:57,653",526338897,explorer,bcrypt,False,False,False,False,False,bad_password,165.2063000947237
"2026-01-05 20:02:57,818",526338897,sam,bcrypt,False,False,False,False,False,bad_password,165.3982000425458
"2026-01-05 20:02:57,982",526338897,charlie,bcrypt,False,False,False,False,False,bad_password,163.43249985948205
"2026-01-05 20:02:58,146",526338897,jordan,bcrypt,False,False,False,False,False,bad_password,163.5624999180436
"2026-01-05 20:02:58,309",526338897,taylor,bcrypt,False,False,False,False,False,ok,162.95390017330647
"2026-01-05 20:02:58,473",526338897,chris,bcrypt,False,False,False,False,False,bad_password,163.54940040037036
"2026-01-05 20:02:58,636",526338897,pat,bcrypt,False,False,False,False,False,bad_password,162.50160010531545
"2026-01-05 20:02:58,800",526338897,robin,bcrypt,False,False,False,False,False,bad_password,163.4865002706647
"2026-01-05 20:02:58,963",526338897,casey,bcrypt,False,False,False,False,False,bad_password,163.52269984781742
"2026-01-05 20:02:59,126",526338897,jules,bcrypt,False,False,False,False,False,bad_password,162.5427999533713
"2026-01-05 20:02:59,292",526338897,max,bcrypt,False,False,False,False,False,bad_password,165.54569965228438
"2026-01-05 20:02:59,455",526338897,ava,bcrypt,False,False,False,False,False,bad_password,162.73169964551926
"2026-01-05 20:02:59,620",526338897,lily,bcrypt,False,False,False,False,False,bad_password,164.14760006591678
"2026-01-05 20:02:59,783",526338897,leo,bcrypt,False,False,False,False,False,bad_password,163.37049985304475
"2026-01-05 20:02:59,948",526338897,sophie,bcrypt,False,False,False,False,False,bad_password,164.3101996742189
"2026-01-05 20:03:00,110",526338897,mia,bcrypt,False,False,False,False,False,bad_password,163.3274001069367
"2026-01-05 20:03:00,274",526338897,ethan,bcrypt,False,False,False,False,False,bad_password,163.04320003837347
"2026-01-05 20:03:00,438",526338897,oliver,bcrypt,False,False,False,False,False,bad_password,162.55800006911159
"2026-01-05 20:03:00,600",526338897,nina,bcrypt,False,False,False,False,False,bad_password,162.6629000529647
"2026-01-05 20:03:00,764",526338897,daniel,bcrypt,False,False,False,False,False,bad_password,163.2712003774941
"2026-01-05 20:03:00,928",526338897,user123,bcrypt,False,False,False,False,False,bad_password,162.34329994767904
"2026-01-05 20:03:01,091",526338897,sunnyday,bcrypt,False,False,False,False,False,bad_password,162.99499990418553
"2026-01-05 20:03:01,254",526338897,gamer01,bcrypt,False,False,False,False,False,bad_password,162.95640030875802
"2026-01-05 20:03:01,416",526338897,starrynight,bcrypt,False,False,False,False,False,bad_password,162.16609999537468
"2026-01-05 20:03:01,580",526338897,midnightwolf,bcrypt,False,False,False,False,False,bad_password,162.95439982786775
"2026-01-05 20:03:01,742",526338897,coffee_addict,bcrypt,False,False,False,False,False,bad_password,162.58450038731098
"2026-01-05 20:03:01,906",526338897,bluebird,bcrypt,False,False,False,False,False,bad_password,163.56159979477525
"2026-01-05 20:03:02,069",526338897,explorer,bcrypt,False,False,False,False,False,bad_password,162.50539990141988
"2026-01-05 20:03:02,232",526338897,sam,bcrypt,False,False,False,False,False,ok,162.90830029174685
"2026-01-05 20:03:02,395",526338897,charlie,bcrypt,False,False,False,False,False,bad_password,162.2171001508832
"2026-01-05 20:03:02,557",526338897,jordan,bcrypt,False,False,False,False,False,bad_password,162.91570011526346
"2026-01-05 20:03:02,720",526338897,chris,bcrypt,False,False,False,False,False,bad_password,162.47260011732578
"2026-01-05 20:03:02,883",526338897,pat,bcrypt,False,False,False,False,False,bad_password,162.97169961035252
"2026-01-05 20:03:03,047",526338897,robin,bcrypt,False,False,False,False,False,bad_password,163.92580000683665
"2026-01-05 20:03:03,213",526338897,casey,bcrypt,False,False,False,False,False,bad_password,165.0316002778709
"2026-01-05 20:03:03,376",526338897,jules,bcrypt,False,False,False,False,False,bad_password,162.3586001805961
"2026-01-05 20:03:03,538",526338897,max,bcrypt,False,False,False,False,False,bad_password,162.16079983860254
"2026-01-05 20:03:03,717",526338897,ava,bcrypt,False,False,False,False,False,bad_password,178.66059998050332
"2026-01-05 20:03:03,883",526338897,lily,bcrypt,False,False,False,False,False,bad_password,165.4921998269856
"2026-01-05 20:03:04,046",526338897,leo,bcrypt,False,False,False,False,False,bad_password,162.7458999864757
"2026-01-05 20:03:04,209",526338897,sophie,bcrypt,False,False,False,False,False,bad_password,162.6706002280116
"2026-01-05 20:03:04,372",526338897,mia,bcrypt,False,False,False,False,False,bad_password,162.6995000988245
"2026-01-05 20:03:04,535",526338897,ethan,bcrypt,False,False,False,False,False,bad_password,163.22109987959266
"2026-01-05 20:03:04,698",526338897,oliver,bcrypt,False,False,False,False,False,bad_password,162.6830999739468
"2026-01-05 20:03:04,861",526338897,nina,bcrypt,False,False,False,False,False,bad_password,162.44339989498258
"2026-01-05 20:03:05,024",526338897,daniel,bcrypt,False,False,False,False,False,bad_password,162.9514000378549
"2026-01-05 20:03:05,187",526338897,user123,bcrypt,False,False,False,False,False,bad_password,162.56839968264103
"2026-01-05 20:03:05,350",526338897,sunnyday,bcrypt,False,False,False,False,False,bad_password,162.89159981533885
"2026-01-05 20:03:05,513",526338897,gamer01,bcrypt,False,False,False,False,False,bad_password,162.468200083822
"2026-01-05 20:03:05,675",526338897,starrynight,bcrypt,False,False,False,False,False,bad_password,162.1616999618709
"2026-01-05 20:03:05,838",526338897,midnightwolf,bcrypt,False,False,False,False,False,bad_password,162.34909975901246
"2026-01-05 20:03:06,002",526338897,coffee_addict,bcrypt,False,False,False,False,False,bad_password,163.87080028653145
"2026-01-05 20:03:06,165",526338897,bluebird,bcrypt,False,False,False,False,False,bad_password,163.3500000461936
"2026-01-05 20:03:06,330",526338897,explorer,bcrypt,False,False,False,False,False,bad_password,164.73810002207756
