timestamp,group_seed,username,hash_mode,pepper,rate_limiting,lockout,captcha,totp,result,latency_ms
"2026-01-05 20:09:55,690",526338897,alex,argon2,False,False,True,False,False,ok,44.98559981584549
"2026-01-05 20:09:55,724",526338897,sam,argon2,False,False,True,False,False,bad_password,34.139799885451794
"2026-01-05 20:09:55,790",526338897,charlie,argon2,False,False,True,False,False,bad_password,65.20019983872771
"2026-01-05 20:09:55,824",526338897,jordan,argon2,False,False,True,False,False,bad_password,33.44020014628768
"2026-01-05 20:09:55,857",526338897,taylor,argon2,False,False,True,False,False,bad_password,33.00040028989315
"2026-01-05 20:09:55,891",526338897,morgan,argon2,False,False,True,False,False,bad_password,32.925999723374844
"2026-01-05 20:09:55,920",526338897,chris,argon2,False,False,True,False,False,bad_password,29.476699884980917
"2026-01-05 20:09:55,951",526338897,jamie,argon2,False,False,True,False,False,bad_password,29.387400019913912
"2026-01-05 20:09:55,981",526338897,pat,argon2,False,False,True,False,False,bad_password,30.13069974258542
"2026-01-05 20:09:56,011",526338897,robin,argon2,False,False,True,False,False,bad_password,29.649999924004078
"2026-01-05 20:09:56,041",526338897,casey,argon2,False,False,True,False,False,bad_password,30.146200209856033
"2026-01-05 20:09:56,072",526338897,jules,argon2,False,False,True,False,False,bad_password,30.308700166642666
"2026-01-05 20:09:56,101",526338897,max,argon2,False,False,True,False,False,bad_password,29.31080013513565
"2026-01-05 20:09:56,131",526338897,ava,argon2,False,False,True,False,False,bad_password,28.479899745434523
"2026-01-05 20:09:56,160",526338897,lily,argon2,False,False,True,False,False,bad_password,29.267499689012766
"2026-01-05 20:09:56,190",526338897,leo,argon2,False,False,True,False,False,bad_password,28.901000041514635
"2026-01-05 20:09:56,219",526338897,sophie,argon2,False,False,True,False,False,bad_password,28.845600318163633
"2026-01-05 20:09:56,249",526338897,mia,argon2,False,False,True,False,False,bad_password,29.803500045090914
"2026-01-05 20:09:56,279",526338897,ethan,argon2,False,False,True,False,False,bad_password,29.158399906009436
"2026-01-05 20:09:56,310",526338897,oliver,argon2,False,False,True,False,False,bad_password,30.84430005401373
"2026-01-05 20:09:56,341",526338897,nina,argon2,False,False,True,False,False,bad_password,31.299100257456303
"2026-01-05 20:09:56,374",526338897,daniel,argon2,False,False,True,False,False,bad_password,32.60429995134473
"2026-01-05 20:09:56,406",526338897,user123,argon2,False,False,True,False,False,bad_password,32.06619992852211
"2026-01-05 20:09:56,437",526338897,sunnyday,argon2,False,False,True,False,False,bad_password,29.921600129455328
"2026-01-05 20:09:56,467",526338897,gamer01,argon2,False,False,True,False,False,bad_password,30.525399837642908
"2026-01-05 20:09:56,500",526338897,starrynight,argon2,False,False,True,False,False,bad_password,32.23339980468154
"2026-01-05 20:09:56,532",526338897,midnightwolf,argon2,False,False,True,False,False,bad_password,31.095299869775772
"2026-01-05 20:09:56,564",526338897,coffee_addict,argon2,False,False,True,False,False,bad_password,31.56180027872324
"2026-01-05 20:09:56,601",526338897,bluebird,argon2,False,False,True,False,False,bad_password,36.71560017392039
"2026-01-05 20:09:56,639",526338897,explorer,argon2,False,False,True,False,False,bad_password,37.44119964540005
"2026-01-05 20:09:56,704",526338897,sam,argon2,False,False,True,False,False,bad_password,50.18729995936155
"2026-01-05 20:09:56,734",526338897,charlie,argon2,False,False,True,False,False,bad_password,29.92230001837015
"2026-01-05 20:09:56,763",526338897,jordan,argon2,False,False,True,False,False,bad_password,28.968400321900845
"2026-01-05 20:09:56,793",526338897,taylor,argon2,False,False,True,False,False,bad_password,28.94129976630211
"2026-01-05 20:09:56,822",526338897,morgan,argon2,False,False,True,False,False,ok,29.045899864286184
"2026-01-05 20:09:56,851",526338897,chris,argon2,False,False,True,False,False,bad_password,28.791300021111965
"2026-01-05 20:09:56,881",526338897,jamie,argon2,False,False,True,False,False,bad_password,28.7708998657763
"2026-01-05 20:09:56,910",526338897,pat,argon2,False,False,True,False,False,bad_password,29.19779997318983
"2026-01-05 20:09:56,939",526338897,robin,argon2,False,False,True,False,False,bad_password,29.436899814754725
"2026-01-05 20:09:56,969",526338897,casey,argon2,False,False,True,False,False,bad_password,28.675599955022335
"2026-01-05 20:09:56,999",526338897,jules,argon2,False,False,True,False,False,bad_password,29.512799810618162
