timestamp,group_seed,username,hash_mode,rate_limiting,lockout,captcha,totp,result,latency_ms
"2026-01-05 19:27:27,275",526338897,alex,,False,False,True,False,ok,0.030700117349624634
"2026-01-05 19:27:27,275",526338897,sam,,False,False,True,False,bad_password,0.01209997572004795
"2026-01-05 19:27:27,275",526338897,charlie,,False,False,True,False,bad_password,0.010499963536858559
"2026-01-05 19:27:27,276",526338897,jordan,,False,False,True,False,bad_password,0.010699965059757233
"2026-01-05 19:27:27,276",526338897,taylor,,False,False,True,False,bad_password,0.012399861589074135
"2026-01-05 19:27:27,276",526338897,morgan,,False,False,True,False,bad_password,0.012499978765845299
"2026-01-05 19:27:27,276",526338897,chris,,False,False,True,False,bad_password,0.010599847882986069
"2026-01-05 19:27:27,277",526338897,jamie,,False,False,True,False,bad_password,0.027499860152602196
"2026-01-05 19:27:27,277",526338897,pat,,False,False,True,False,bad_password,0.010799849405884743
"2026-01-05 19:27:27,277",526338897,robin,,False,False,True,False,bad_password,0.009299954399466515
"2026-01-05 19:27:27,277",526338897,casey,,False,False,True,False,bad_password,0.008299946784973145
"2026-01-05 19:27:27,278",526338897,jules,,False,False,True,False,bad_password,0.009299954399466515
"2026-01-05 19:27:27,278",526338897,max,,False,False,True,False,bad_password,0.0066999346017837524
"2026-01-05 19:27:27,278",526338897,ava,,False,False,True,False,bad_password,0.004699919372797012
"2026-01-05 19:27:27,278",526338897,lily,,False,False,True,False,bad_password,0.008800067007541656
"2026-01-05 19:27:27,278",526338897,leo,,False,False,True,False,bad_password,0.0069998204708099365
"2026-01-05 19:27:27,278",526338897,sophie,,False,False,True,False,bad_password,0.008599832653999329
"2026-01-05 19:27:27,278",526338897,mia,,False,False,True,False,bad_password,0.004200031980872154
"2026-01-05 19:27:27,279",526338897,ethan,,False,False,True,False,bad_password,0.003600027412176132
"2026-01-05 19:27:27,279",526338897,oliver,,False,False,True,False,bad_password,0.004600035026669502
"2026-01-05 19:27:27,279",526338897,nina,,False,False,True,False,bad_password,0.00809994526207447
"2026-01-05 19:27:27,279",526338897,daniel,,False,False,True,False,bad_password,0.005800044164061546
"2026-01-05 19:27:27,279",526338897,user123,,False,False,True,False,bad_password,0.00809994526207447
"2026-01-05 19:27:27,279",526338897,sunnyday,,False,False,True,False,bad_password,0.0034999102354049683
"2026-01-05 19:27:27,279",526338897,gamer01,,False,False,True,False,bad_password,0.006200047209858894
"2026-01-05 19:27:27,280",526338897,starrynight,,False,False,True,False,bad_password,0.0038999132812023163
"2026-01-05 19:27:27,280",526338897,midnightwolf,,False,False,True,False,bad_password,0.0032999087125062943
"2026-01-05 19:27:27,280",526338897,coffee_addict,,False,False,True,False,bad_password,0.00590016134083271
"2026-01-05 19:27:27,280",526338897,bluebird,,False,False,True,False,bad_password,0.00700005330145359
"2026-01-05 19:27:27,280",526338897,explorer,,False,False,True,False,bad_password,0.008599832653999329
"2026-01-05 19:27:27,281",526338897,sam,,False,False,True,False,bad_password,0.004299916326999664
"2026-01-05 19:27:27,281",526338897,charlie,,False,False,True,False,bad_password,0.00800006091594696
"2026-01-05 19:27:27,281",526338897,jordan,,False,False,True,False,bad_password,0.00809994526207447
"2026-01-05 19:27:27,281",526338897,taylor,,False,False,True,False,bad_password,0.0076999422162771225
"2026-01-05 19:27:27,281",526338897,morgan,,False,False,True,False,ok,0.004499917849898338
"2026-01-05 19:27:27,281",526338897,chris,,False,False,True,False,bad_password,0.004300149157643318
"2026-01-05 19:27:27,281",526338897,jamie,,False,False,True,False,bad_password,0.00300002284348011
"2026-01-05 19:27:27,282",526338897,pat,,False,False,True,False,bad_password,0.039499951526522636
"2026-01-05 19:27:27,282",526338897,robin,,False,False,True,False,bad_password,0.008200062438845634
"2026-01-05 19:27:27,282",526338897,casey,,False,False,True,False,bad_password,0.009100185707211494
"2026-01-05 19:27:27,282",526338897,jules,,False,False,True,False,bad_password,0.0065998174250125885
"2026-01-05 19:27:27,283",526338897,max,,False,False,True,False,bad_password,0.0078000593930482864
"2026-01-05 19:27:27,283",526338897,ava,,False,False,True,False,bad_password,0.007200054824352264
"2026-01-05 19:27:27,283",526338897,lily,,False,False,True,False,bad_password,0.007999828085303307
"2026-01-05 19:27:27,283",526338897,leo,,False,False,True,False,bad_password,0.00690016895532608
"2026-01-05 19:27:27,283",526338897,sophie,,False,False,True,False,bad_password,0.007400056347250938
"2026-01-05 19:27:27,283",526338897,mia,,False,False,True,False,bad_password,0.005600042641162872
"2026-01-05 19:27:27,284",526338897,ethan,,False,False,True,False,bad_password,0.003700144588947296
"2026-01-05 19:27:27,284",526338897,oliver,,False,False,True,False,bad_password,0.007899943739175797
"2026-01-05 19:27:27,284",526338897,nina,,False,False,True,False,bad_password,0.005600042641162872
"2026-01-05 19:27:27,284",526338897,daniel,,False,False,True,False,bad_password,0.002800021320581436
"2026-01-05 19:27:27,284",526338897,user123,,False,False,True,False,bad_password,0.002800021320581436
"2026-01-05 19:27:27,285",526338897,sunnyday,,False,False,True,False,bad_password,0.00800006091594696
"2026-01-05 19:27:27,285",526338897,gamer01,,False,False,True,False,bad_password,0.00909995287656784
"2026-01-05 19:27:27,285",526338897,starrynight,,False,False,True,False,bad_password,0.009499955922365189
"2026-01-05 19:27:27,285",526338897,midnightwolf,,False,False,True,False,bad_password,0.008200062438845634
"2026-01-05 19:27:27,286",526338897,coffee_addict,,False,False,True,False,bad_password,0.008299946784973145
"2026-01-05 19:27:27,286",526338897,bluebird,,False,False,True,False,bad_password,0.006400048732757568
"2026-01-05 19:27:27,286",526338897,explorer,,False,False,True,False,bad_password,0.005400041118264198
"2026-01-05 19:27:27,286",526338897,sam,,False,False,True,False,bad_password,0.0078000593930482864
"2026-01-05 19:27:27,286",526338897,charlie,,False,False,True,False,bad_password,0.003100140020251274
"2026-01-05 19:27:27,286",526338897,jordan,,False,False,True,False,bad_password,0.004899920895695686
"2026-01-05 19:27:27,287",526338897,taylor,,False,False,True,False,bad_password,0.005200039595365524
"2026-01-05 19:27:27,287",526338897,chris,,False,False,True,False,bad_password,0.0037997961044311523
"2026-01-05 19:27:27,287",526338897,jamie,,False,False,True,False,ok,0.005699926987290382
"2026-01-05 19:27:27,287",526338897,pat,,False,False,True,False,bad_password,0.00800006091594696
"2026-01-05 19:27:27,287",526338897,robin,,False,False,True,False,bad_password,0.0075998250395059586
"2026-01-05 19:27:27,287",526338897,casey,,False,False,True,False,bad_password,0.005200039595365524
"2026-01-05 19:27:27,287",526338897,jules,,False,False,True,False,bad_password,0.003100140020251274
"2026-01-05 19:27:27,288",526338897,max,,False,False,True,False,bad_password,0.004300149157643318
"2026-01-05 19:27:27,288",526338897,ava,,False,False,True,False,bad_password,0.003600027412176132
"2026-01-05 19:27:27,288",526338897,lily,,False,False,True,False,bad_password,0.009299954399466515
"2026-01-05 19:27:27,288",526338897,leo,,False,False,True,False,bad_password,0.00600004568696022
"2026-01-05 19:27:27,288",526338897,sophie,,False,False,True,False,bad_password,0.005400041118264198
"2026-01-05 19:27:27,288",526338897,mia,,False,False,True,False,bad_password,0.003600027412176132
"2026-01-05 19:27:27,288",526338897,ethan,,False,False,True,False,bad_password,0.005400041118264198
"2026-01-05 19:27:27,289",526338897,oliver,,False,False,True,False,bad_password,0.002800021320581436
"2026-01-05 19:27:27,289",526338897,nina,,False,False,True,False,bad_password,0.00409991480410099
"2026-01-05 19:27:27,289",526338897,daniel,,False,False,True,False,bad_password,0.003600027412176132
"2026-01-05 19:27:27,289",526338897,user123,,False,False,True,False,bad_password,0.0038999132812023163
"2026-01-05 19:27:27,289",526338897,sunnyday,,False,False,True,False,bad_password,0.00800006091594696
"2026-01-05 19:27:27,289",526338897,gamer01,,False,False,True,False,bad_password,0.0030999071896076202
"2026-01-05 19:27:27,289",526338897,starrynight,,False,False,True,False,bad_password,0.002699904143810272
"2026-01-05 19:27:27,289",526338897,midnightwolf,,False,False,True,False,bad_password,0.002400018274784088
"2026-01-05 19:27:27,290",526338897,coffee_addict,,False,False,True,False,bad_password,0.007400056347250938
"2026-01-05 19:27:27,290",526338897,bluebird,,False,False,True,False,bad_password,0.0029997900128364563
"2026-01-05 19:27:27,290",526338897,explorer,,False,False,True,False,bad_password,0.007899943739175797
"2026-01-05 19:27:27,290",526338897,sam,,False,False,True,False,captcha_required,0.009999843314290047
"2026-01-05 19:27:27,290",526338897,charlie,,False,False,True,False,captcha_required,0.010499963536858559
"2026-01-05 19:27:27,291",526338897,jordan,,False,False,True,False,captcha_required,0.00919983722269535
"2026-01-05 19:27:27,291",526338897,taylor,,False,False,True,False,captcha_required,0.00609993003308773
"2026-01-05 19:27:27,291",526338897,chris,,False,False,True,False,captcha_required,0.0072999391704797745
"2026-01-05 19:27:27,291",526338897,pat,,False,False,True,False,captcha_required,0.005400041118264198
"2026-01-05 19:27:27,291",526338897,robin,,False,False,True,False,captcha_required,0.004799803718924522
"2026-01-05 19:27:27,291",526338897,casey,,False,False,True,False,captcha_required,0.00600004568696022
"2026-01-05 19:27:27,292",526338897,jules,,False,False,True,False,captcha_required,0.007600057870149612
"2026-01-05 19:27:27,292",526338897,max,,False,False,True,False,captcha_required,0.0029001384973526
"2026-01-05 19:27:27,292",526338897,ava,,False,False,True,False,captcha_required,0.005600042641162872
"2026-01-05 19:27:27,292",526338897,lily,,False,False,True,False,captcha_required,0.006600050255656242
"2026-01-05 19:27:27,293",526338897,leo,,False,False,True,False,captcha_required,0.005300156772136688
"2026-01-05 19:27:27,293",526338897,sophie,,False,False,True,False,captcha_required,0.003800028935074806
"2026-01-05 19:27:27,293",526338897,mia,,False,False,True,False,captcha_required,0.006499933078885078
"2026-01-05 19:27:27,293",526338897,ethan,,False,False,True,False,captcha_required,0.006100162863731384
"2026-01-05 19:27:27,294",526338897,oliver,,False,False,True,False,captcha_required,0.006300164386630058
"2026-01-05 19:27:27,294",526338897,nina,,False,False,True,False,captcha_required,0.006200047209858894
"2026-01-05 19:27:27,294",526338897,daniel,,False,False,True,False,captcha_required,0.005299923941493034
"2026-01-05 19:27:27,294",526338897,user123,,False,False,True,False,captcha_required,0.002699904143810272
"2026-01-05 19:27:27,294",526338897,sunnyday,,False,False,True,False,captcha_required,0.004600035026669502
"2026-01-05 19:27:27,294",526338897,gamer01,,False,False,True,False,captcha_required,0.003200024366378784
"2026-01-05 19:27:27,294",526338897,starrynight,,False,False,True,False,captcha_required,0.0030999071896076202
"2026-01-05 19:27:27,295",526338897,midnightwolf,,False,False,True,False,captcha_required,0.002600019797682762
"2026-01-05 19:27:27,295",526338897,coffee_addict,,False,False,True,False,captcha_required,0.005200039595365524
"2026-01-05 19:27:27,295",526338897,bluebird,,False,False,True,False,captcha_required,0.005500158295035362
"2026-01-05 19:27:27,295",526338897,explorer,,False,False,True,False,captcha_required,0.005200039595365524
"2026-01-05 19:27:27,295",526338897,sam,,False,False,True,False,captcha_failed,0.0032999087125062943
"2026-01-05 19:27:27,296",526338897,charlie,,False,False,True,False,captcha_failed,0.0033997930586338043
"2026-01-05 19:27:27,296",526338897,jordan,,False,False,True,False,captcha_failed,0.003200024366378784
"2026-01-05 19:27:27,296",526338897,taylor,,False,False,True,False,captcha_failed,0.003700144588947296
"2026-01-05 19:27:27,296",526338897,chris,,False,False,True,False,captcha_failed,0.002400018274784088
"2026-01-05 19:27:27,296",526338897,pat,,False,False,True,False,captcha_failed,0.001300126314163208
"2026-01-05 19:27:27,296",526338897,robin,,False,False,True,False,captcha_failed,0.002299901098012924
"2026-01-05 19:27:27,296",526338897,casey,,False,False,True,False,captcha_failed,0.002600019797682762
"2026-01-05 19:27:27,297",526338897,jules,,False,False,True,False,captcha_failed,0.003800028935074806
"2026-01-05 19:27:27,297",526338897,max,,False,False,True,False,captcha_failed,0.002600019797682762
"2026-01-05 19:27:27,297",526338897,ava,,False,False,True,False,captcha_failed,0.0030999071896076202
"2026-01-05 19:27:27,297",526338897,lily,,False,False,True,False,captcha_failed,0.00200001522898674
"2026-01-05 19:27:27,297",526338897,leo,,False,False,True,False,captcha_failed,0.001600012183189392
"2026-01-05 19:27:27,297",526338897,sophie,,False,False,True,False,captcha_failed,0.002600019797682762
"2026-01-05 19:27:27,298",526338897,mia,,False,False,True,False,captcha_failed,0.002299901098012924
"2026-01-05 19:27:27,298",526338897,ethan,,False,False,True,False,captcha_failed,0.001700129359960556
"2026-01-05 19:27:27,298",526338897,oliver,,False,False,True,False,captcha_failed,0.002299901098012924
"2026-01-05 19:27:27,298",526338897,nina,,False,False,True,False,captcha_failed,0.002499902620911598
"2026-01-05 19:27:27,298",526338897,daniel,,False,False,True,False,captcha_failed,0.002200016751885414
"2026-01-05 19:27:27,298",526338897,user123,,False,False,True,False,captcha_failed,0.001500127837061882
"2026-01-05 19:27:27,298",526338897,sunnyday,,False,False,True,False,captcha_failed,0.001400010660290718
